"precio";"moneda";"direccion";"barrio";"metros_totales";"area_privada";"dormitorios";"baños";"garage";"gastos_comunes";"admite_mascotas";"disposicion";"balcon";"terraza";"ascensor";"amueblado";"aire_acondicionado";"calefaccion";"numero_piso";"latitud_Y";"longitud_X";"url";"dist_av_18_de_julio";"dist_av_8_de_octubre";"dist_av_agraciada";"dist_av_bolivia";"dist_av_gral_eugenio_garzon";"dist_av_italia";"dist_bv_gral_artigas";"dist_bv_jose_batlle_y_ordoñez"
22000;"UYU($)";"Paraguay 1500, Centro, Montevideo";"Centro";45;45;1;1;"No";5300;"No";"Si";"No";"No";"Si";"No";"No";"Sí";5;-34.9024169;-56.1929909;"https://apartamento.mercadolibre.com.uy/MLU-1449721768-alquiler-apartamento-1-dormitorio-centro-montevideo-n-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";398.331047314429;2483.11955782987;1451.93659369705;9371.07884704727;6197.14975908058;2679.04416067931;2616.17451695377;4676.07624748565
78000;"UYU($)";"Villa Biarritz, Villa Biarritz, Montevideo";"Punta Carretas";113;100;3;4;"Si";19000;"Sí";"Si";"Si";"Sí";"Sí";"No";"No";"Sí";1;-34.920986;-56.151853;"https://apartamento.mercadolibre.com.uy/MLU-1390293610-alquiler-apartamento-3-dormitorios-2-garajes-villa-biarritz-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";2842.04285579272;2859.50706069669;4694.64679142928;7349.70145757458;10066.5040887404;3110.81961006234;922.078367179577;3570.31214595934
1100;"USD(US$)";"Carrasco Este, Carrasco, Montevideo";"Carrasco";41;32;0;1;"Si";5000;"No";"Si";"No";"Sí";"Sí";"Sí";"Sí";"No";2;-34.8850061;-56.0556603;"https://apartamento.mercadolibre.com.uy/MLU-1405223240-alquiler-de-monoambiente-amoblado-con-vista-al-lago-en-carrasco-este-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";10052.8000479423;7426.71037070809;12031.554598941;1200.43590006295;15833.7215417095;851.737864798259;10016.1714692297;6333.30290969947
22000;"UYU($)";"Carlos Ma Ramirez Y Humboldt, La Teja, Montevideo";"La Teja";28;28;0;1;"No";2000;"Sí";"No";"No";"No";"No";"No";"No";"No";NA;-34.8681395;-56.2383249;"https://apartamento.mercadolibre.com.uy/MLU-1441043710-apartamento-monoambiente-a-estrenar-en-la-la-teja-con-amplio-patio-con-parrillero-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";5580.70911159913;7285.67245150539;2073.04690144225;12914.870693232;2048.00794101154;7310.9730174436;2560.67866131817;4629.73764175112
2000;"USD(US$)";"Orinoco 5000, Malvin, Montevideo";"Malvín";107;102;3;2;"No";8000;"No";"Si";"No";"Sí";"No";"No";"No";"Sí";5;-34.8960132;-56.098496;"https://apartamento.mercadolibre.com.uy/MLU-1448914182-alquiler-apartamento-de-3-dormitorios-en-malvin-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";6043.09034042699;4320.15194386872;8127.81404563723;1843.65288709608;12493.6235741114;1117.8550771284;6027.9819141573;2248.2960359032
26900;"UYU($)";"Canelones 1300, Centro, Montevideo";"Centro";54;51;1;1;"No";3900;"Sí";"No";"Si";"Sí";"No";"No";"No";"No";3;-34.908361;-56.1873771;"https://apartamento.mercadolibre.com.uy/MLU-1428456718-alquiler-apartamento-de-1-dormitorio-en-el-centro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";286.474422130127;2234.58980834509;2010.21784153058;9160.095906752;7022.11727620847;2514.12365002145;2164.56578357658;4809.31153713938
29000;"UYU($)";"Avenida Italia, Malvin, Montevideo";"Las Canteras";50;50;1;1;"Si";5200;"Sí";"Si";"No";"Sí";"Sí";"No";"Sí";"No";21;-34.8857677;-56.1003215;"https://apartamento.mercadolibre.com.uy/MLU-1431491332-alquiler-apartamento-un-dormitorio-con-garaje-en-malvin-estrellas-de-malvin-806-malvin-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";6016.84880779114;3565.8287998961;7951.65613966456;1397.23748988078;11933.3259390791;0.505418996711862;5961.42197275615;2535.97672086149
26500;"UYU($)";"Bvar Artigas Y Luis P. Ponce, Pocitos, Montevideo";"Parque Rodó";25;25;1;1;"No";5200;"No";"No";"No";"No";"Sí";"No";"No";"No";NA;-34.908882;-56.1633279;"https://apartamento.mercadolibre.com.uy/MLU-1448902352-alquiler-monoambiente-en-joy-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";1192.49753738914;1225.62686097497;3003.45810696341;7276.77037723586;8367.67369311132;1533.73864612023;0.43381282536207;3343.97140759213
32000;"UYU($)";"Luis Lamas 1424, Montevideo, Pocitos, Montevideo";"Pocitos";59;59;2;1;"No";7912;"Sí";"Si";"No";"Sí";"Sí";"No";"Sí";"No";10;-34.9069878;-56.1465677;"https://apartamento.mercadolibre.com.uy/MLU-1431480930-2-dormitorios-pocitos-al-frente-amplio-y-luminoso-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";1948.58769395321;2038.70173393211;4148.82597537906;5925.50901020091;9333.24967436283;1885.5396920896;1543.36893917088;2168.39338185832
22000;"UYU($)";"Av. Brasil 2723, Montevideo, Pocitos, Montevideo";"Pocitos";30;30;0;1;"No";2998;"Sí";"No";"No";"Sí";"Sí";"No";"No";"Sí";11;-34.9084567;-56.1550287;"https://apartamento.mercadolibre.com.uy/MLU-1330171196-alquiler-monoambiente-en-pocitos-muy-buena-vista-piso-alto-sobre-av-brasil-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";1487.30855515417;1534.8154635049;3564.60288661935;6631.09208034254;8864.6146914025;1737.84999567671;758.961058746221;2822.39907717129
20000;"UYU($)";"Ponce Esq. Rivera, Parque Batlle, Montevideo";"Pocitos";30;30;0;1;"No";3600;"No especificado";"No";"No";"No";"Sí";"No";"Sí";"Sí";5;-34.9028542;-56.1614395;"https://apartamento.mercadolibre.com.uy/MLU-696455021-alquiler-apartamento-monoambiente-luminoso-parque-batlle-montevideo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";649.384954109168;682.606451732296;2735.81820478354;6777.63101283963;8012.02214996861;918.155320819621;231.631111275291;2755.12181260266
25500;"UYU($)";"Cordón, Cordón, Montevideo";"Cordón";49;49;1;1;"No";3000;"No especificado";"Si";"Si";"Sí";"Si";"No";"No";"Sí";1;-34.9025755;-56.1748764;"https://apartamento.mercadolibre.com.uy/MLU-1330206394-apartamento-en-alquiler-1-dormitorio-1-bano-terraza-cordon-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";89.3219242615826;925.358460850366;1770.32409325799;7853.04828444141;7145.91862933979;1221.03465808955;969.495343186149;3561.9358769037
29500;"UYU($)";"Reconquista 295, 11000 Montevideo, Departamento De Montevideo, Uruguay, Ciudad Vieja, Montevideo";"Ciudad Vieja";43;43;2;1;"No";2680;"Sí";"Si";"Si";"Sí";"Si";"No";"No";"No";3;-34.9104653;-56.2083828;"https://apartamento.mercadolibre.com.uy/MLU-1444314558-alquiler-apartamento-2-dormitorio-en-ciudad-vieja-balcon-al-frente-con-vista-al-mar-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";990.760385054864;4079.88078780325;2964.92094301008;11007.5237686517;6531.19709177272;4310.2061702517;3968.00127184622;6288.4578516207
1600;"USD(US$)";"Bv. España Y Berro, Pocitos, Montevideo";"Pocitos";110;96;4;3;"Si";19200;"No";"Si";"Si";"No";"Sí";"No";"Sí";"No";6;-34.9140151;-56.1527701;"https://apartamento.mercadolibre.com.uy/MLU-695146951-alquiler-apartamento-de-4-dormitorios-y-garaje-en-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";2116.26287157718;2150.0884667969;4102.639443992;6865.51321196296;9444.5356033767;2376.02321782569;907.974125413169;3123.09069780718
25900;"UYU($)";"Paraguay 1200, Montevideo, Centro, Montevideo";"Barrio Sur";40;35;1;1;"No";4000;"Sí";"Si";"Si";"Sí";"Sí";"No";"No";"No";10;-34.9088173;-56.1921883;"https://apartamento.mercadolibre.com.uy/MLU-1453272772-alquiler-apartamento-1-dormitorio-a-estrenar-centro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=7652bc31-9660-4eee-9b81-02722d2f5cda&price_drop=not_apply&sid=search";315.099452271278;2644.89595885647;2111.17908526789;9579.04277887441;6862.26204906578;2908.53411645187;2606.83162691655;5146.9247036432
35000;"UYU($)";"Punta Carretas, Punta Carretas, Montevideo";"Punta Carretas";40;40;1;1;"Si";8000;"No";"No";"No";"No";"Si";"No";"No";"Sí";NA;-34.9269758;-56.1615164;"https://apartamento.mercadolibre.com.uy/MLU-694261185-apartamento-en-alquiler-1-dormitorio-1-bano-garage-punta-carretas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";3052.03192236612;3231.32426773821;4700.40113984037;8439.40186469386;10035.5187766975;3547.03088293586;2.62869059057025;4671.27933858476
18500;"UYU($)";"Michigan 1355, Montevideo, Malvin, Montevideo";"Malvín";20;20;0;1;"No";3100;"No especificado";"No";"Si";"No";"Si";"No";"Sí";"No";NA;-34.8969978;-56.0998547;"https://apartamento.mercadolibre.com.uy/MLU-1446851380-alquiler-malvin-rambla-y-michigan-monoambiente-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";5916.69757771915;4291.91682629766;8013.48447192571;2008.89326700536;12422.3340125568;1214.15869912704;5894.1010764621;2110.46373396533
31900;"UYU($)";"Magallanes 1261, Montevideo, Cordón, Montevideo";"Cordón";50;45;1;1;"Si";6000;"Sí";"Si";"No";"Sí";"Sí";"No";"No";"No";10;-34.9059142;-56.1785573;"https://apartamento.mercadolibre.com.uy/MLU-693704441-alquiler-apartamento-1-dormitorio-con-garage-cordon-sur-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";303.209118393511;1413.8602204755;1908.46218471497;8317.15114519755;7230.30411932753;1719.79190075526;1337.5952068827;4062.12888703999
34000;"UYU($)";"Ciudadela 1280 1280, Centro, Montevideo";"Ciudad Vieja";51;51;1;1;"No";12500;"No especificado";"Si";"Si";"Sí";"Sí";"No";"Sí";"Sí";11;-34.9080423;-56.1997439;"https://apartamento.mercadolibre.com.uy/MLU-1365432382-alquiler-apartamento-1-dormitorio-centro-alma-duc-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";202.060306884981;3246.26033363603;2284.78387268246;10175.6847959146;6508.22264252138;3479.57593815039;3286.63448677829;5553.05908790729
35000;"UYU($)";"21 De Setiembre 2427, Punta Carretas, Montevideo";"Pocitos";46;38;1;1;"Si";5500;"Sí";"Si";"No";"Sí";"Sí";"Sí";"Sí";"No";11;-34.9130998;-56.1624455;"https://apartamento.mercadolibre.com.uy/MLU-696129121-alquiler-apartamento-con-muebles-1-dormitorio-garage-punta-carretas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";1649.91487315881;1699.78053372987;3395.82428509102;7482.12706822947;8770.87503652902;2007.5465220527;37.0971204029416;3652.50344203574
28500;"UYU($)";"Martin C Martínez 1533, Cordón, Montevideo";"Cordón";45;45;1;1;"No";4500;"No especificado";"Si";"No";"No";"Sí";"Sí";"Sí";"Sí";10;-34.9004039;-56.1706112;"https://apartamento.mercadolibre.com.uy/MLU-1447967662-alquiler-apartamento-1-dormitorio-cordon-tres-cruces-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";58.4715090856918;467.302738427807;1886.84580759478;7398.09294247571;7226.25907207697;775.973702502646;559.614063574374;3121.45577058374
24500;"UYU($)";"26 De Marzo Y Marco Bruto, Pocitos, Montevideo";"Pocitos";30;30;0;1;"No";3500;"Sí";"No";"Si";"Sí";"Sí";"No";"No";"No";6;-34.9061129;-56.1383021;"https://apartamento.mercadolibre.com.uy/MLU-1395542898-alquiler-monoambiente-pocitos-montevideo-f-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";2581.47545355405;2649.27253932573;4799.53100038589;5303.04314627203;9867.56551563858;2045.24865393698;2304.16132586527;1557.73152075261
26500;"UYU($)";"Acevedo Díaz 1722, Montevideo, Tres Cruces, Montevideo";"Tres Cruces";44;42;1;1;"No";4000;"No";"No";"Si";"Sí";"Sí";"No";"No";"No";10;-34.8954576;-56.1671968;"https://apartamento.mercadolibre.com.uy/MLU-1441049894-alquiler-apartamento-1-dormitorio-en-tres-cruces-smart-point-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";300.182504422589;186.379381017048;1914.52514683881;6894.69532657326;7069.97274380038;200.681209952142;199.335060796199;2505.88796711945
90000;"UYU($)";"Pocitos, Rambla República Del Perú, Pocitos, Montevideo";"Pocitos";117;117;3;2;"Si";21430;"No";"Si";"Si";"No";"Sí";"No";"No";"Sí";2;-34.9182338;-56.1489264;"https://apartamento.mercadolibre.com.uy/MLU-1406126982-alquiler-apartamento-vista-al-mar-pocitos-3-dormitorios-2-banos-124m2-totales-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";2698.58468038538;2734.59068410876;4674.22106200923;6944.13529077726;10024.6946067333;2955.40549141298;1216.12550448694;3167.42672729489
45000;"UYU($)";"Pocitos, Pocitos, Montevideo";"Pocitos";70;70;3;2;"No";6600;"No";"Si";"Si";"Sí";"Si";"No";"No";"Sí";2;-34.9084072;-56.1450697;"https://apartamento.mercadolibre.com.uy/MLU-1446382294-apartamento-en-alquiler-3-dormitorios-2-banos-terraza-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";2149.17043005609;2236.15556037497;4342.39750555682;5926.6157194745;9539.18994848198;2077.74816830402;1665.26718061894;2187.15267752325
54800;"UYU($)";"Malvi­n, Malvin, Montevideo";"Malvín";80;80;2;1;"Si";3200;"Sí";"Si";"Si";"Sí";"Si";"No";"No";"Sí";2;-34.8910729;-56.1058566;"https://apartamento.mercadolibre.com.uy/MLU-685757803-apartamento-en-alquiler-2-dormitorios-1-bano-terraza-garaje-2piso-x-excmalvin-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";5416.83899751942;3452.95917663583;7430.72689878339;2171.41740745417;11662.3491997464;528.040755451358;5385.36838545551;1790.26275123271
53000;"UYU($)";"Centro Montevideo, Centro, Montevideo";"Centro";280;280;4;5;"No";45630;"Sí";"Si";"Si";"Sí";"Si";"No";"No";"Sí";NA;-34.9051556;-56.1948101;"https://apartamento.mercadolibre.com.uy/MLU-694914753-apartamento-en-alquiler-6-dormitorios-5-banos-terraza-centro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";110.0846936995;2717.67985459042;1795.96932342106;9636.80364508407;6392.35421627186;2938.92293313412;2808.90193034947;5011.772058963
31000;"UYU($)";"Canelones 1700, Cordón, Montevideo";"Palermo";42;38;1;1;"No";4500;"Sí";"Si";"Si";"Sí";"Sí";"No";"Sí";"No";12;-34.9090068;-56.1770408;"https://apartamento.mercadolibre.com.uy/MLU-1429923714-alquiler-apartamento-1-dorm-cordon-soho-piso-alto-amenities-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";672.605697882442;1555.55338626425;2278.10461519785;8354.36067203388;7589.62345355556;1890.23565489188;1230.48299995633;4224.48069695456
26000;"UYU($)";"Luis Alberto De Herrera 2561, La Blanqueada, Montevideo";"Larrañaga";35;35;1;1;"No";4000;"No especificado";"Si";"Si";"Sí";"Si";"No";"No";"No";6;-34.8818424;-56.1531366;"https://apartamento.mercadolibre.com.uy/MLU-1442099444-alquiler-apartamento-1-dormitorio-la-blanqueada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";2017.56854115242;50.2025095221542;3245.90950078812;5224.92040348306;7296.07958835451;863.898918879425;1197.87408077591;525.013824324197
33900;"UYU($)";"Republica Del Peru, Rbl 1400, Pocitos Nuevo, Montevideo";"Pocitos";45;43;1;1;"No";9900;"Sí";"No";"No";"No";"Sí";"No";"Sí";"No";10;-34.909687;-56.1417228;"https://apartamento.mercadolibre.com.uy/MLU-692266585-alquiler-1-dormitorio-amoblado-pocitos-nuevo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";2482.72729271782;2571.56516528495;4679.14700353534;5804.40489908259;9865.11908200548;2307.40954066892;1956.24307688764;2052.60498277985
65000;"UYU($)";"Pocitos, Pocitos, Montevideo";"Pocitos";90;90;2;1;"Si";7500;"Sí";"Si";"Si";"Sí";"Si";"Sí";"No";"Sí";NA;-34.9066118;-56.1461849;"https://apartamento.mercadolibre.com.uy/MLU-1359221730-apartamento-en-alquiler-2-dormitorios-1-bano-terraza-garaje-doble-equipado-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";1956.65922080189;2045.83123595093;4161.77150736468;5871.87249266293;9333.63072994998;1857.02338929919;1581.9005511521;2114.05273713637
2300;"USD(US$)";"Carrasco, Carrasco, Montevideo";"Carrasco";151;72;2;2;"Si";13000;"Sí";"Si";"Si";"Sí";"Sí";"No";"No";"Sí";2;-34.8850061;-56.0556603;"https://apartamento.mercadolibre.com.uy/MLU-694308187-alquiler-apartamento-2-dormitorios-jardin-parrillero-jardines-de-carrasco-con-garaje-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";10052.8000479423;7426.71037070809;12031.554598941;1200.43590006295;15833.7215417095;851.737864798259;10016.1714692297;6333.30290969947
29000;"UYU($)";"Pedro Campbell 1500, Parque Batlle, Montevideo";"Parque Batlle Villa Dolores";58;54;2;1;"No";4000;"Sí";"No";"Si";"No";"Si";"No";"No";"No";NA;-34.8992672;-56.1610954;"https://apartamento.mercadolibre.com.uy/MLU-1431467516-alquiler-apartamento-2-dormitorios-parque-batlle-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search";369.461233989128;470.066813462029;2584.30288930888;6560.64349149964;7767.59110234161;578.957650613344;298.67415788763;2449.62812422258
28000;"UYU($)";"La Blanqueada, La Blanqueada, Montevideo";"La Blanqueada";38;38;1;1;"No";1000;"No";"No";"Si";"Sí";"Si";"No";"No";"Sí";NA;-34.8869458;-56.1522773;"https://apartamento.mercadolibre.com.uy/MLU-1343314006-apartamento-en-alquiler-1dormitorio-1bano-patio-la-blanqueada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=true&sid=search";1616.49018084129;439.517096644842;3209.11136767783;5291.82318195196;7632.35963869831;367.528463888095;1225.12765066433;893.313956253033
40000;"UYU($)";"Parque Rodo, Parque Rodó, Montevideo";"Parque Rodó";100;100;2;1;"No";3500;"Sí";"Si";"Si";"Sí";"Si";"No";"No";"No";2;-34.9117539;-56.1715058;"https://apartamento.mercadolibre.com.uy/MLU-694405479-apartamento-en-alquiler-2-dormitorios-1-bano-parque-rodo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=true&sid=search";1151.98945058486;1585.61062700887;2782.5484138187;8076.34943345414;8134.30508709692;1936.61436852738;754.892250697528;4098.28886684602
