precio,moneda,direccion,barrio,tipo,metros_totales,area_privada,dormitorios,baños,garage,gastos_comunes,admite_mascotas,disposicion,balcon,terraza,ascensor,amueblado,aire_acondicionado,calefaccion,numero_piso,latitud_Y,longitud_X,url
US$ 2.800,Dólares (USD),"Punta Carretas, Punta Carretas, Montevideo",Punta Carretas,Apartamento,160 m²,145 m²,3,4,1,17.000 UYU,Sí,Frente,15 m²,Sí,Sí,No,No especificado,Sí,11,-34.9273425,-56.1594763,https://apartamento.mercadolibre.com.uy/MLU-1410246462-alquiler-apartamento-3-dormitorios-punta-carretas-rambla-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 25.800,Pesos Uruguayos (UYU),"Centro, Centro, Montevideo",Centro,Apartamento,37 m²,34 m²,1,1,0,2.900 UYU,No,Frente,Sí,No especificado,Sí,No,No especificado,Sí,No especificado,-34.8976009,-56.1914181,https://apartamento.mercadolibre.com.uy/MLU-1411309376-alquiler-apartamento-centro-1-dormitorio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 39.500,Pesos Uruguayos (UYU),"Pocitos, Pocitos, Montevideo",Pocitos,Apartamento,125 m²,120 m²,2,2,0,12.750 UYU,No,Frente,5 m²,No especificado,Sí,Sí,No especificado,Sí,10,-34.916018,-56.149408,https://apartamento.mercadolibre.com.uy/MLU-1438434134-alquiler-apartamento-2-dormitorios-y-escritorio-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 29.000,Pesos Uruguayos (UYU),"Pocitos, Pocitos, Montevideo",Pocitos,Apartamento,40 m²,40 m²,1,1,0,6.000 UYU,No especificado,Frente,Sí,Sí,No especificado,No,No,Sí,No especificado,-34.9070882,-56.1549486,https://apartamento.mercadolibre.com.uy/MLU-695480117-apartamento-en-alquiler-1-dormitorio-1-bano-terraza-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 31.000,Pesos Uruguayos (UYU),"Echevarriarza 3471, Pocitos Nuevo, Montevideo",Pocitos Nuevo,Apartamento,48 m²,45 m²,1,1,0,10.000 UYU,Sí,Lateral,3 m²,Sí,Sí,No,Sí,Sí,1,-34.908669,-56.136189,https://apartamento.mercadolibre.com.uy/MLU-1452601354-pocitos-nuevo-alquiler-apartamento-1-dormitorio-amueblado-y-equipado-a-1-cuadra-de-rambla-finas-terminaciones-muy-luminoso-amenities-amplia-piscina-exterior-parrilleros-gimnasio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
No especificado,No especificado,"Dr José Scoseria 2458, Montevideo, Punta Carretas, Montevideo",Montevideo,Apartamento,100 m²,40 m²,1,1,1,6.000 UYU,Sí,Frente,Sí,Sí,Sí,No especificado,Sí,Sí,12,-34.9155465,-56.1589464,https://apartamento.mercadolibre.com.uy/MLU-1427056664-apartamento-penthouse-1-dormitorio-punta-carretas-unico-divino-60m2-terraza-cgaraje-lugar-fijo-gastos-bajos-impecable-estado-porteria-divina-zona-de-21-setiembre-y-sarmiento-garantia-aseguradoras-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=true&sid=search
$ 50.000,Pesos Uruguayos (UYU),"Manuel Vicente Pagola 3200, Pocitos, Montevideo",Pocitos,Apartamento,73 m²,73 m²,3,2,1,13.500 UYU,No especificado,No especificado,No especificado,Sí,No especificado,No especificado,No especificado,No especificado,No especificado,-34.9088794,-56.1452977,https://apartamento.mercadolibre.com.uy/MLU-696256429-alquiler-apartamento-pocitos3-dormitoriosgaraje-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 28.000,Pesos Uruguayos (UYU),"Tres Cruces, Tres Cruces, Montevideo",Tres Cruces,Apartamento,44 m²,40 m²,1,1,0,4.000 UYU,No especificado,Frente,4 m²,Sí,Sí,No,Sí,No especificado,10,-34.895847,-56.1672534,https://apartamento.mercadolibre.com.uy/MLU-1421644722-alquiler-apartamento-1-dormitorio-a-estrenar-tres-cruces-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 23.900,Pesos Uruguayos (UYU),"Obligado Al 800, Punta Carretas, Montevideo",Punta Carretas,Apartamento,31 m²,31 m²,0,1,0,2.000 UYU,No,Frente,No,Sí,Sí,No,Sí,No,13,-34.9148355,-56.1597929,https://apartamento.mercadolibre.com.uy/MLU-1389322500-alquiler-monoambiente-en-punta-carretas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
US$ 1.850,Dólares (USD),"Carrasco, Carrasco, Montevideo",Carrasco,Apartamento,70 m²,70 m²,2,1,1,7.000 UYU,No,Lateral,Sí,Sí,No especificado,Sí,No,Sí,No especificado,-34.8850061,-56.0556603,https://apartamento.mercadolibre.com.uy/MLU-1383599724-apartamento-en-alquiler-2-dormitorios-1-bano-terraza-cochera-amueblado-carrasco-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 29.900,Pesos Uruguayos (UYU),"Acevedo Diaz 1000, Parque Rodó, Montevideo",Parque Rodó,Apartamento,32 m²,32 m²,1,1,1,5.700 UYU,No,Contrafrente,No,No,Sí,No,Sí,No,10,-34.9099042,-56.1656033,https://apartamento.mercadolibre.com.uy/MLU-1438388482-alquiler-de-apartamento-de-1-dormitorio-con-garaje-en-parque-rodo-montevideo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 29.000,Pesos Uruguayos (UYU),"Av. Italia 3061, Montevideo, Parque Batlle, Montevideo",Montevideo,Apartamento,53 m²,53 m²,1,1,0,3.970 UYU,Sí,Frente,Sí,Sí,Sí,No especificado,Sí,No especificado,13,-34.8889413,-56.1486211,https://apartamento.mercadolibre.com.uy/MLU-1329472746-apartamento-en-alquiler-a-estrenar-1-dorm-1-bano-en-piso-alto-con-terraza-parque-batlle-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 26.000,Pesos Uruguayos (UYU),"C. Jaime Cibils 2818, Montevideo, La Blanqueada, Montevideo",Montevideo,Apartamento,"44,3 m²","41,3 m²",1,1,0,3.851 UYU,Sí,Contrafrente,Sí,Sí,Sí,No,Sí,No especificado,6,-34.8861654,-56.1554794,https://apartamento.mercadolibre.com.uy/MLU-1446435946-alquiler-apartamento-de-un-dormitorio-con-balcon-en-la-blanqueada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 29.100,Pesos Uruguayos (UYU),"Bella Vista, Bella Vista, Montevideo",Bella Vista,Apartamento,60 m²,60 m²,2,1,0,0 UYU,No especificado,Frente,No,No,No especificado,No,No,No especificado,6,-34.8822911,-56.1947475,https://apartamento.mercadolibre.com.uy/MLU-1449891562-alquiler-apartamento-2-dormitorios-sobre-la-avenida-agraciada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 26.900,Pesos Uruguayos (UYU),"Canelones 1300, Centro, Montevideo",Centro,Apartamento,75 m²,41 m²,1,1,0,3.900 UYU,Sí,Contrafrente,No,Sí,No,No,Sí,No,3,-34.908361,-56.1873771,https://apartamento.mercadolibre.com.uy/MLU-1435155432-alquiler-apartamento-1-dormitorio-en-centro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=527b1ac8-d86d-486b-91ba-23e5fd5c07a5&price_drop=not_apply&sid=search
$ 31.500,Pesos Uruguayos (UYU),"Palermo, Palermo, Montevideo",Palermo,Apartamento,50 m²,50 m²,2,1,0,2.500 UYU,No especificado,Contrafrente,Sí,Sí,No especificado,No,No,Sí,No especificado,-34.9103805,-56.1748222,https://apartamento.mercadolibre.com.uy/MLU-1441978750-apartamento-en-alquiler-2-dormitorios-1-bano-patio-palermo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
US$ 5.500,Dólares (USD),"Acapulco 1500, Carrasco, Montevideo",Carrasco,Apartamento,267 m²,193 m²,3,4,0,65.000 UYU,No,Frente,No,Sí,Sí,No,Sí,Sí,2,-34.8882487,-56.0506213,https://apartamento.mercadolibre.com.uy/MLU-690848411-apartamento-en-alquiler-sobre-la-rambla-de-carrasco-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
US$ 3.200,Dólares (USD),"Barrio Parques Ii, Carrasco, Montevideo",Carrasco,Apartamento,188 m²,116 m²,3,3,2,13.715 UYU,Sí,Lateral,Sí,Sí,Sí,No,No,No,1,-34.8658358,-56.073362,https://apartamento.mercadolibre.com.uy/MLU-1322331482-alquiler-de-apartamento-3-dormitorios-en-carrasco-barrio-parques-ii-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Ciudad Vieja, Ciudad Vieja, Montevideo",Ciudad Vieja,Apartamento,41 m²,41 m²,1,1,0,4.500 UYU,No especificado,Frente,No,No,No especificado,No,No,Sí,No especificado,-34.9107033,-56.2118176,https://apartamento.mercadolibre.com.uy/MLU-1418164572-apartamento-en-alquiler-1-dormitorio-1-bano-vista-al-mar-ciudad-vieja-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 60.000,Pesos Uruguayos (UYU),"Libertad 2686, Pocitos, Montevideo",Pocitos,Apartamento,91 m²,83 m²,3,2,0,7.200 UYU,No,Frente,Sí,Sí,Sí,No,No,Sí,3,-34.909285,-56.155704,https://apartamento.mercadolibre.com.uy/MLU-1447462490-alquiler-apartamento-pocitos-3-dormitorios-escritorio-bano-y-toillette-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 40.000,Pesos Uruguayos (UYU),"Malvi­n, Malvin, Montevideo",Malvin,Apartamento,70 m²,70 m²,2,2,1,0 UYU,No especificado,Frente,Sí,Sí,No especificado,No,No,Sí,No especificado,-34.8894537,-56.1149327,https://apartamento.mercadolibre.com.uy/MLU-1452606268-apartamento-en-alquiler-2-dormitorios-2-banos-patio-garaje-malvin-sin-gastos-comunes-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 26.000,Pesos Uruguayos (UYU),"Canelones 1400, Centro, Montevideo",Centro,Apartamento,42 m²,38 m²,1,1,0,4.500 UYU,Sí,Contrafrente,No,Sí,Sí,No,No,No,10,-34.9082359,-56.1851069,https://apartamento.mercadolibre.com.uy/MLU-1433226676-apartamento-en-alquiler-de-1-dormitorios-en-centro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 29.900,Pesos Uruguayos (UYU),"Pilcomayo 5400, Malvin, Montevideo",Malvin,Apartamento,45 m²,45 m²,1,1,0,4.500 UYU,No,Contrafrente,No,No,Sí,No,Sí,No,3,-34.8921082,-56.0919454,https://apartamento.mercadolibre.com.uy/MLU-695604119-alquiler-apartamento-de-1-dormitorio-en-malvin-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 33.000,Pesos Uruguayos (UYU),"8405334 | Carlos Anaya Al 3000, La Blanqueada, Montevideo",La Blanqueada,Apartamento,90 m²,90 m²,2,1,0,5.500 UYU,No,Frente,Sí,No,Sí,No,No,No,No especificado,-34.8807306,-56.1568945,https://apartamento.mercadolibre.com.uy/MLU-1448261918-alquiler-apartamento-en-la-blanqueada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 29.500,Pesos Uruguayos (UYU),"Goes 1900, Tres Cruces, Montevideo",Tres Cruces,Apartamento,73 m²,62 m²,2,1,0,1.200 UYU,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.8798225,-56.175485,https://apartamento.mercadolibre.com.uy/MLU-696156825-alquiler-duplex-2-dormitorios-patio-tres-cruces-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 34.000,Pesos Uruguayos (UYU),"La Comercial, La Comercial, Montevideo",La Comercial,Apartamento,79 m²,69 m²,2,1,0,3.600 UYU,Sí,Frente,10 m²,Sí,No,Sí,Sí,Sí,3,-34.8841889,-56.1696355,https://apartamento.mercadolibre.com.uy/MLU-1451882478-alquiler-apto-2-dormitorios-amueblado-con-terraza-la-comercial-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 35.000,Pesos Uruguayos (UYU),"C. Jaime Cibils 2818, Montevideo, La Blanqueada, Montevideo",Montevideo,Apartamento,"62,2 m²","58,4 m²",2,1,1,5.997 UYU,Sí,Contrafrente,Sí,No especificado,Sí,No,Sí,No especificado,6,-34.8861654,-56.1554794,https://apartamento.mercadolibre.com.uy/MLU-1446436832-alquiler-apartamento-de-dos-dormitorios-con-blacon-a-estrenar-en-la-blanqueada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
US$ 1.100,Dólares (USD),"Puerto Del Buceo, Puerto Buceo, Montevideo",Puerto Buceo,Apartamento,62 m²,57 m²,1,1,0,13.500 UYU,Sí,Interno,5 m²,Sí,Sí,Sí,No especificado,Sí,8,-34.908882,-56.1337545,https://apartamento.mercadolibre.com.uy/MLU-696405185-alquiler-de-apartamento-de-1-dormitorio-con-muebles-en-forum-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
$ 22.500,Pesos Uruguayos (UYU),"Mercedes Esquina Andes, Centro, Montevideo",Centro,Apartamento,30 m²,30 m²,0,1,0,3.500 UYU,Sí,Frente,No,No,No especificado,Sí,Sí,Sí,7,-34.9045189,-56.1983268,https://apartamento.mercadolibre.com.uy/MLU-1442096038-alquiler-monoambiente-amoblado-centro-montevideo-f-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
US$ 3.250,Dólares (USD),"Bvr Artigas Y Solano Antuña, Punta Carretas, Montevideo",Punta Carretas,Apartamento,257 m²,214 m²,3,4,2,27.000 UYU,Sí,Frente,43 m²,No especificado,Sí,No,No especificado,Sí,11,-34.9215439,-56.1619444,https://apartamento.mercadolibre.com.uy/MLU-1430376352-alquiler-apartamento-3-dorm-y-servicio-en-el-golf-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
US$ 16.000,Dólares (USD),"Mar Artico 1227, Punta Gorda, Montevideo",Punta Gorda,Apartamento,475 m²,336 m²,4,5,2,78.000 UYU,No,Frente,No,Sí,Sí,No,Sí,Sí,2,-34.8978414,-56.0822294,https://apartamento.mercadolibre.com.uy/MLU-692567633-alquiler-de-apartamento-penthouse-duplex-rambla-punta-gorda-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=714466a1-aa3b-4284-9517-32093cdd622d&price_drop=not_apply&sid=search
